"user","appid","rating"
"AngeloBlueCZguy","262280","0.072858238594554"
"AngeloBlueCZguy","397540","0.072452491238023"
"AngeloBlueCZguy","414530","0.071385232578476"
"AngeloBlueCZguy","1840","0.07104348580864"
"AngeloBlueCZguy","227300","0.069174295234301"
"AngeloBlueCZguy","1172470","0.066722182466319"
"AngeloBlueCZguy","550900","0.065647316519735"
"CheezusCrisp","552500","0.63728052833832"
"CheezusCrisp","365670","0.59323740496604"
"CheezusCrisp","250820","0.43175538193215"
"CheezusCrisp","908520","0.37066222483639"
"CheezusCrisp","1068820","0.36336006267451"
"CheezusCrisp","1009850","0.34051322650756"
"CheezusCrisp","438100","0.25637368220681"
"CheezusCrisp","4000","0.21130752310642"
"CheezusCrisp","620980","0.18416276141076"
"CheezusCrisp","235540","0.18076689004399"
"CheezusCrisp","1260320","0.10970314677188"
"CheezusCrisp","1361210","0.10888075876773"
"CheezusCrisp","1454400","0.092973862409921"
"CheezusCrisp","1217060","0.090644851278913"
"CheezusCrisp","1091500","0.083603972566068"
"CheezusCrisp","1549970","0.074843264905659"
"CheezusCrisp","632360","0.069500662730815"
"CheezusCrisp","236870","0.068841873808431"
"CheezusCrisp","1151640","0.058070006293775"
"CheezusCrisp","250900","0.057157377371585"
"Sokk1e","4000","0.8865379501252"
"Sokk1e","730","0.85263824490491"
"Sokk1e","251570","0.68570908066278"
"Sokk1e","440","0.31783850362599"
"Sokk1e","271590","0.21365465735858"
"Sokk1e","570","0.18535006803491"
"Sokk1e","550","0.13063809332228"
"Sokk1e","377160","0.12921404715525"
"Sokk1e","227300","0.12649344673267"
"Sokk1e","892970","0.11248903130419"
"Sokk1e","50130","0.10157143041532"
"Sokk1e","17430","0.10113330574"
"Sokk1e","1167630","0.090910274341471"
"Sokk1e","284160","0.088236455024346"
"Sokk1e","12360","0.084289950392218"
"Sokk1e","9050","0.083229657236435"
"Sokk1e","304930","0.071873350883339"
"Sokk1e","207610","0.069995347895824"
"Sokk1e","12120","0.069144308983257"
"Sokk1e","32440","0.063567700725199"
"kitknight","1086940","0.79617818789935"
"kitknight","252490","0.5"
"kitknight","570","0.46271077988608"
"kitknight","8930","0.3180836606773"
"kitknight","578080","0.22436972200344"
"kitknight","1091500","0.21376670117594"
"kitknight","435150","0.20663059437471"
"kitknight","730","0.20192115267781"
"kitknight","292030","0.20050568980847"
"kitknight","268500","0.17710756225411"
"kitknight","105600","0.17320508075689"
"kitknight","656350","0.17003350377224"
"kitknight","599140","0.1481531879124"
"kitknight","365360","0.14359753885271"
"kitknight","72850","0.1343526438571"
"kitknight","294100","0.13188026790726"
"kitknight","629760","0.12159280458392"
"kitknight","523150","0.12133226688454"
"kitknight","413150","0.11205785124353"
"kitknight","377160","0.11097952827527"
"-RyzZe","271590","0.64738980518724"
"-RyzZe","1238810","0.50080016346441"
"-RyzZe","730","0.5"
"-RyzZe","578080","0.19873170657787"
"-RyzZe","1313860","0.13327942415572"
"-RyzZe","1097150","0.12036076248262"
"-RyzZe","12120","0.11482949918464"
"-RyzZe","389730","0.097002149435201"
"-RyzZe","1293830","0.068820663483725"
"-RyzZe","12110","0.056079340149772"
"-RyzZe","714010","0.050510178826654"
"-RyzZe","1447000","0.050133700195795"
"-RyzZe","431960","0.046473060770591"
"-RyzZe","552990","0.04551191874557"
"-RyzZe","227300","0.04352600933851"
"-RyzZe","10","0.039892246498615"
"-RyzZe","635240","0.038276499728213"
"-RyzZe","635241","0.038276499728213"
"-RyzZe","635242","0.038276499728213"
"-RyzZe","440","0.02908979245471"
"AJTS13","730","1"
"AJTS13","646910","0.10389207240258"
"AJTS13","231430","0.057522374163553"
"AJTS13","271590","0.053003570336049"
"AJTS13","1293830","0.052411333084917"
"AJTS13","239140","0.046744755235902"
"AJTS13","240","0.043277233956346"
"AJTS13","578080","0.041975364055233"
"AJTS13","1262580","0.040717074221822"
"AJTS13","570","0.034541551165759"
"AJTS13","19980","0.032790154446645"
"AJTS13","13500","0.031163170157268"
"AJTS13","251570","0.030601625601529"
"AJTS13","33320","0.028244021496194"
"AJTS13","351940","0.027997344094746"
"AJTS13","228280","0.027748473875904"
"AJTS13","249990","0.026205666542458"
"AJTS13","225540","0.025805556534547"
"AJTS13","1222700","0.025262220809382"
"AJTS13","80","0.02442456506201"
"bep20","271590","1"
"bep20","629520","0.54433175068324"
"bep20","730","0.42568444926024"
"bep20","1817070","0.072336423325562"
"bep20","427520","0.068947530556969"
"bep20","1657630","0.043762823018203"
"bep20","1817190","0.037899716475086"
"bep20","240720","0.028946386594075"
"bep20","2381590","0.023392212858877"
"bep20","1283190","0.019831713330551"
"bep20","648800","0.013076644524149"
"bep20","322170","0.012405594254603"
"bep20","1293830","0.010940705754551"
"bep20","3590","0.010940705754551"
"bep20","578080","0.010940705754551"
"bep20","641990","0.010940705754551"
"bep20","244210","0.01012912529326"
"bep20","562010","0.01012912529326"
"bep20","536270","0.0092465840181914"
"bep20","1321680","0.0092465840181914"
"juvyyy","2444170","0.53623359086473"
"juvyyy","1008710","0.5"
"juvyyy","570","0.49573622023774"
"juvyyy","252490","0.29666283026987"
"juvyyy","1540960","0.2144868719158"
"juvyyy","730","0.19081664252559"
"juvyyy","578080","0.1768756451872"
"juvyyy","505040","0.11646917320912"
"juvyyy","629520","0.11230006504775"
"juvyyy","1407200","0.1114111437332"
"juvyyy","977400","0.10241811356105"
"juvyyy","440","0.087284164725438"
"juvyyy","892970","0.085890560852911"
"juvyyy","322330","0.081127934747988"
"juvyyy","588430","0.070591258093224"
"juvyyy","1468260","0.06758717432988"
"juvyyy","328080","0.066201807696828"
"juvyyy","1197260","0.066099655612637"
"juvyyy","3590","0.061546933739286"
"juvyyy","1604030","0.054933391031739"
"123943543535","730","1"
"123943543535","578080","0.35772349894145"
"123943543535","670290","0.034276587309654"
"123943543535","271590","0.033278717454841"
"123943543535","1048100","0.033133711460248"
"123943543535","945360","0.032694834977508"
"123943543535","880940","0.032398948032153"
"123943543535","359550","0.032398948032153"
"123943543535","1162520","0.026332003763253"
"123943543535","663390","0.026148503243586"
"123943543535","1184140","0.025590107873069"
"123943543535","381210","0.02383656473114"
"123943543535","252490","0.022377900170138"
"123943543535","2495980","0.0210473089533"
"123943543535","221380","0.020584674239815"
"123943543535","431960","0.019870536294595"
"123943543535","1509960","0.019379830030691"
"123943543535","1091500","0.018876371775375"
"123943543535","739630","0.016420889398223"
"123943543535","1418630","0.015516282019355"
"JppGermany999","550","0.44837670174382"
"JppGermany999","346900","0.40343576522994"
"JppGermany999","8870","0.38628842850906"
"JppGermany999","220","0.33463288342102"
"JppGermany999","17520","0.25155764746873"
"JppGermany999","362890","0.24206145913796"
"JppGermany999","10","0.22764647299413"
"JppGermany999","70","0.20476103958843"
"JppGermany999","7670","0.20284435741063"
"JppGermany999","211820","0.17751173670117"
"JppGermany999","228200","0.17305466381079"
"JppGermany999","130","0.17230060940113"
"JppGermany999","368790","0.16692688020008"
"JppGermany999","240","0.1621791704669"
"JppGermany999","50","0.1621791704669"
"JppGermany999","283000","0.15562374497486"
"JppGermany999","4000","0.15478479684172"
"JppGermany999","322170","0.15224021588704"
"JppGermany999","252330","0.14790199457749"
"augudtu","570","0.75194441345201"
"augudtu","230410","0.5"
"augudtu","578080","0.24391697266516"
"augudtu","1085660","0.23945848889033"
"augudtu","359550","0.14248822650821"
"augudtu","582010","0.14158386750992"
"augudtu","374320","0.11568980000618"
"augudtu","384300","0.11251607721023"
"augudtu","730","0.093981199124696"
"augudtu","49520","0.084861085152321"
"augudtu","431960","0.079670710777436"
"augudtu","397540","0.067770806474737"
"augudtu","550","0.067291238615817"
"augudtu","1245620","0.065517771431979"
"augudtu","632360","0.064109599492657"
"augudtu","435150","0.05409704549598"
"augudtu","1091500","0.047798164024011"
"augudtu","221040","0.04428100501501"
"augudtu","346110","0.043475828673275"
"augudtu","412020","0.04016711446082"
"woshinibabadedas","730","0.71713450862953"
"woshinibabadedas","714010","0.53304021577098"
"woshinibabadedas","433850","0.28831921949518"
"woshinibabadedas","1063730","0.25423350208832"
"woshinibabadedas","1085660","0.24259460026518"
"woshinibabadedas","252490","0.24220830101384"
"woshinibabadedas","578080","0.22063854194382"
"woshinibabadedas","1172620","0.17795737793482"
"woshinibabadedas","393420","0.17692184786158"
"woshinibabadedas","295110","0.17399579085606"
"woshinibabadedas","346110","0.15521626266969"
"woshinibabadedas","431960","0.13921060879611"
"woshinibabadedas","384300","0.1219083735221"
"woshinibabadedas","835570","0.1179886194106"
"woshinibabadedas","1418630","0.11114893433188"
"woshinibabadedas","570","0.11056393587871"
"woshinibabadedas","304930","0.10928569712941"
"woshinibabadedas","625340","0.099772763867988"
"woshinibabadedas","275850","0.096332394466048"
"woshinibabadedas","1245620","0.092929923065454"
"claris01","730","1"
"claris01","1517290","0.13602903600143"
"claris01","1938090","0.10649016830402"
"claris01","271590","0.10240766296864"
"claris01","1293830","0.062672763172408"
"claris01","359550","0.049951243284357"
"claris01","230410","0.048515988803596"
"claris01","275470","0.043929768510698"
"claris01","1238810","0.04365155311863"
"claris01","1172470","0.041768880475999"
"claris01","578080","0.041299552315279"
"claris01","1091500","0.038363197113738"
"claris01","295110","0.037071134401957"
"claris01","343360","0.026946629802256"
"claris01","371420","0.024182541670334"
"claris01","375460","0.023466620148811"
"claris01","221380","0.022295201801998"
"claris01","104900","0.020708691473247"
"claris01","1900","0.02035264158514"
"claris01","389810","0.02035264158514"
"Dha0my","730","0.5"
"Dha0my","431960","0.042074243995206"
"Dha0my","307690","0.036971552949764"
"Dha0my","203160","0.028923520925758"
"Dha0my","389730","0.024444836772134"
"Dha0my","562010","0.024291576096582"
"Dha0my","391220","0.020083482771944"
"Dha0my","241930","0.016847441090199"
"Dha0my","47870","0.014201166857885"
"Dha0my","440","0.011912939840521"
"Dha0my","224260","0.011595204184647"
"Dha0my","113400","0.010932063344275"
"Dha0my","55230","0.010584924818016"
"Dha0my","272890","0.0081990475082066"
"Dha0my","57300","0.0066944942573147"
"Dha0my","273110","0.0066944942573147"
"Dha0my","252330","0.0066944942573147"
"Dha0my","365590","0.0061112091930334"
"Dha0my","570","0.0054660316721377"
"Dha0my","208090","0.0054660316721377"
"Monster0307","730","1"
"Monster0307","479130","0.22693905119915"
"Monster0307","1938090","0.15617184449166"
"Monster0307","578080","0.13588595322132"
"Monster0307","271590","0.036268722515648"
"Monster0307","1097150","0.025951785280661"
"Monster0307","359550","0.024846942722377"
"Monster0307","945360","0.023392623129814"
"Monster0307","252950","0.021106609996584"
"Monster0307","1517290","0.020258605891574"
"Monster0307","282660","0.020258605891574"
"Monster0307","555000","0.017368641476782"
"Monster0307","242760","0.017368641476782"
"Monster0307","1313860","0.014263648295271"
"Monster0307","438740","0.014263648295271"
"Monster0307","1238810","0.01376301251689"
"Monster0307","393380","0.013110361440523"
"Monster0307","891040","0.0095499984022119"
"Monster0307","225540","0.0089821549540694"
"Monster0307","252490","0.0089821549540694"
"BryanBKT","730","1"
"BryanBKT","10","0.21190345647561"
"BryanBKT","1085660","0.18432018468221"
"BryanBKT","2208920","0.083877457087627"
"BryanBKT","1222680","0.07647830072173"
"BryanBKT","271590","0.075211377709083"
"BryanBKT","1262580","0.045152741372766"
"BryanBKT","550","0.038457039021061"
"BryanBKT","570","0.037466562632673"
"BryanBKT","35140","0.03295800276904"
"BryanBKT","209000","0.031266706764091"
"BryanBKT","218620","0.031266706764091"
"BryanBKT","391220","0.030727585196019"
"BryanBKT","200260","0.030591320288692"
"BryanBKT","203160","0.028025484964343"
"BryanBKT","292030","0.024184562185997"
"BryanBKT","253030","0.020844471176061"
"BryanBKT","945360","0.018954984670273"
"BryanBKT","578080","0.017818904819993"
"BryanBKT","298110","0.017343648377358"
"CroSsBoss6157","236850","0.73138455606498"
"CroSsBoss6157","730","0.65104010053824"
"CroSsBoss6157","252950","0.36112634663832"
"CroSsBoss6157","1089350","0.20261560204432"
"CroSsBoss6157","578080","0.14022568241635"
"CroSsBoss6157","261550","0.11958594853392"
"CroSsBoss6157","1313860","0.11410065104104"
"CroSsBoss6157","1919590","0.093587187391414"
"CroSsBoss6157","433850","0.07305311759855"
"CroSsBoss6157","714210","0.064239491971583"
"CroSsBoss6157","1225330","0.061632101876661"
"CroSsBoss6157","812140","0.05299263324352"
"CroSsBoss6157","412220","0.045604436474658"
"CroSsBoss6157","431960","0.04554966179345"
"CroSsBoss6157","48700","0.029743960670143"
"CroSsBoss6157","4000","0.023711065177932"
"CroSsBoss6157","227300","0.021501831715537"
"CroSsBoss6157","222880","0.020827624788677"
"CroSsBoss6157","440","0.020551750028252"
"CroSsBoss6157","568810","0.018659408243075"
"applewOwOfficial","730","0.5"
"applewOwOfficial","381210","0.18383408512304"
"applewOwOfficial","578080","0.17602202583398"
"applewOwOfficial","252490","0.16889669714097"
"applewOwOfficial","444200","0.14511464247219"
"applewOwOfficial","271590","0.087605910909189"
"applewOwOfficial","582160","0.057319302135456"
"applewOwOfficial","874390","0.041006784134733"
"applewOwOfficial","4000","0.039616317203072"
"applewOwOfficial","252950","0.037144831935907"
"applewOwOfficial","242050","0.034245842939176"
"applewOwOfficial","13210","0.022746471206102"
"applewOwOfficial","438740","0.022556120820253"
"applewOwOfficial","431960","0.014973560454226"
"applewOwOfficial","466240","0.013773672320325"
"applewOwOfficial","799070","0.010987589463133"
"applewOwOfficial","883710","0.01058790613569"
"applewOwOfficial","437920","0.0083058369221492"
"applewOwOfficial","646910","0.007193065774272"
"applewOwOfficial","386940","0.007193065774272"
"dnuspikeOfficial","730","0.5"
"dnuspikeOfficial","113400","0.35984544780805"
"dnuspikeOfficial","227300","0.34043010603263"
"dnuspikeOfficial","252950","0.33917880976918"
"dnuspikeOfficial","252490","0.33872811353905"
"dnuspikeOfficial","230410","0.33302001773626"
"dnuspikeOfficial","236390","0.3304180491104"
"dnuspikeOfficial","10","0.3300556851054"
"dnuspikeOfficial","570","0.32533170300063"
"dnuspikeOfficial","620","0.31007294083547"
"dnuspikeOfficial","271590","0.30911073251128"
"dnuspikeOfficial","282660","0.29504341401285"
"dnuspikeOfficial","440","0.2946548295571"
"dnuspikeOfficial","4000","0.2823075011512"
"dnuspikeOfficial","304930","0.27778898032202"
"dnuspikeOfficial","386360","0.27192531160065"
"dnuspikeOfficial","242760","0.26226896243491"
"dnuspikeOfficial","433850","0.25406362328489"
"dnuspikeOfficial","346900","0.24192846424258"
"dnuspikeOfficial","363970","0.22595149662431"
"venczel","1466860","0.54186703212093"
"venczel","730","0.51172981333513"
"venczel","359550","0.14135937010405"
"venczel","1091500","0.099406653371107"
"venczel","431960","0.08198218100144"
"venczel","812140","0.072099174564144"
"venczel","1174180","0.064521429767258"
"venczel","1172470","0.058697892587516"
"venczel","271590","0.054688184702112"
"venczel","1985810","0.050196808108279"
"venczel","244210","0.049204896331181"
"venczel","460930","0.046160657602055"
"venczel","552520","0.045019228533749"
"venczel","297000","0.037810937026316"
"venczel","1326470","0.037300447725541"
"venczel","203140","0.036106522701516"
"venczel","378860","0.034397276862643"
"venczel","534380","0.033835323218245"
"venczel","578080","0.033428144449957"
"venczel","255710","0.032849616178656"
"ShazzileLeia","730","0.5"
"ShazzileLeia","252490","0.13346564481806"
"ShazzileLeia","960090","0.12037239154605"
"ShazzileLeia","440","0.08844830706591"
"ShazzileLeia","10","0.06650131148605"
"ShazzileLeia","359550","0.060041883386862"
"ShazzileLeia","433850","0.052688368336163"
"ShazzileLeia","282660","0.042975036869727"
"ShazzileLeia","271590","0.042159840962771"
"ShazzileLeia","1063730","0.041976536438242"
"ShazzileLeia","295110","0.038176349785067"
"ShazzileLeia","397900","0.037462710227889"
"ShazzileLeia","227300","0.035180419796755"
"ShazzileLeia","945360","0.03326514720405"
"ShazzileLeia","105600","0.03098476272756"
"ShazzileLeia","431240","0.029779158360692"
"ShazzileLeia","636040","0.027630013453308"
"ShazzileLeia","291550","0.026562811851782"
"ShazzileLeia","4700","0.026417261102272"
"ShazzileLeia","207140","0.025298952827909"
"alshehhi2300","730","1"
"alshehhi2300","346110","0.045764777871383"
"alshehhi2300","1625450","0.039807827378135"
"alshehhi2300","648800","0.037588547939103"
"alshehhi2300","343930","0.023773085085198"
"alshehhi2300","1419170","0.021184975607476"
"alshehhi2300","1677740","0.016810109673469"
"alshehhi2300","444640","0.013925778432983"
"alshehhi2300","1085660","0.012231151369752"
"alshehhi2300","366760","0.011769430893042"
"alshehhi2300","411740","0.011769430893042"
"alshehhi2300","1222680","0.0097053213450842"
"alshehhi2300","242760","0.0094155447144339"
"alshehhi2300","1070330","0.0091165619686184"
"alshehhi2300","739630","0.0088074356078155"
"alshehhi2300","287290","0.0084870573135788"
"alshehhi2300","799070","0.0078069572536478"
"alshehhi2300","1938090","0.0074436416771927"
"alshehhi2300","292410","0.0074436416771927"
"alshehhi2300","550650","0.0070616585358254"
"tevolution","1248130","0.65032407045528"
"tevolution","359550","0.5"
"tevolution","107410","0.42832085782993"
"tevolution","730","0.41713236678359"
"tevolution","242760","0.27278841719969"
"tevolution","589420","0.27176546909523"
"tevolution","771350","0.19427503667841"
"tevolution","806140","0.19343466071092"
"tevolution","447020","0.18881531560953"
"tevolution","578080","0.17863237839847"
"tevolution","743640","0.17554613823519"
"tevolution","433850","0.17209957246806"
"tevolution","326460","0.16316495741945"
"tevolution","203160","0.15312957677495"
"tevolution","646910","0.15133448814389"
"tevolution","311210","0.15032407045528"
"tevolution","460930","0.14965837382957"
"tevolution","304390","0.14541971369251"
"tevolution","552520","0.13410170568736"
"tevolution","271590","0.12668605591968"
"teweel","730","0.73553409417812"
"teweel","570","0.5"
"teweel","240","0.2913793311983"
"teweel","10190","0.033154673509452"
"teweel","8930","0.03133031721513"
"teweel","1046930","0.027586355852215"
"teweel","10180","0.026219835621271"
"teweel","221380","0.024328879054497"
"teweel","571740","0.022360350948725"
"teweel","431240","0.014975249916298"
"teweel","880940","0.0099630209483894"
"teweel","1091500","0.0089933294234343"
"teweel","11020","0.0089933294234343"
"teweel","1446780","0.0066420139655929"
"teweel","236430","0.0063592442207549"
"teweel","782330","0.0050729219607139"
"teweel","728880","0.0046966131158065"
"teweel","1850570","0.0038347685509963"
"teweel","1174180","0.0027115908466904"
"teweel","1172470","0"
"OutLassn","730","0.5"
"OutLassn","578080","0.16778193593992"
"OutLassn","311210","0.10959113774761"
"OutLassn","322170","0.07913841680166"
"OutLassn","550650","0.065037988956448"
"OutLassn","218620","0.049840390166395"
"OutLassn","240","0.04586123328488"
"OutLassn","813820","0.044433799968915"
"OutLassn","42690","0.042547862283867"
"OutLassn","620","0.042409943404673"
"OutLassn","570","0.039845855035117"
"OutLassn","49520","0.037963483727628"
"OutLassn","318530","0.035737712601498"
"OutLassn","440","0.034655760665171"
"OutLassn","476620","0.033451468576226"
"OutLassn","306020","0.030712236483465"
"OutLassn","250900","0.030037159837917"
"OutLassn","941150","0.028123242352278"
"OutLassn","300","0.026514847168331"
"OutLassn","406150","0.025615775978928"
"ProSkillsDiRtY","611300","0.5"
"ProSkillsDiRtY","221100","0.39133508657277"
"ProSkillsDiRtY","578080","0.38037796102744"
"ProSkillsDiRtY","730","0.36731728881398"
"ProSkillsDiRtY","295110","0.31593953283308"
"ProSkillsDiRtY","268850","0.30998087821383"
"ProSkillsDiRtY","755790","0.25382844706125"
"ProSkillsDiRtY","222880","0.21189165955754"
"ProSkillsDiRtY","293220","0.16566720021673"
"ProSkillsDiRtY","440","0.15592902061293"
"ProSkillsDiRtY","223850","0.14187560374394"
"ProSkillsDiRtY","513710","0.13519652526652"
"ProSkillsDiRtY","1794680","0.13509119098854"
"ProSkillsDiRtY","361420","0.13466902998442"
"ProSkillsDiRtY","431240","0.12524886966815"
"ProSkillsDiRtY","1692070","0.10684893606035"
"ProSkillsDiRtY","945360","0.097660831873495"
"ProSkillsDiRtY","418460","0.09379447470292"
"ProSkillsDiRtY","322600","0.089284697474159"
"ProSkillsDiRtY","774801","0.087187383859931"
"Zweexx","252950","0.60711248079549"
"Zweexx","113400","0.5"
"Zweexx","2399830","0.4043502593267"
"Zweexx","291480","0.38668133916421"
"Zweexx","218","0.24060845621948"
"Zweexx","346110","0.23618390434063"
"Zweexx","105600","0.10050795379823"
"Zweexx","10190","0.077334315792292"
"Zweexx","386180","0.076844749894086"
"Zweexx","216150","0.076220119107533"
"Zweexx","730","0.07607142901861"
"Zweexx","1063730","0.068629459544056"
"Zweexx","39540","0.066412314319652"
"Zweexx","271590","0.062910337915385"
"Zweexx","431960","0.053626662834999"
"Zweexx","266840","0.038101806156907"
"Zweexx","202990","0.03361095304463"
"Zweexx","108600","0.033272389765917"
"Zweexx","369200","0.031163864614899"
"Zweexx","244850","0.029759730116183"
"vavle123124","730","0.74881257561609"
"vavle123124","271590","0.65968465956969"
"vavle123124","1293830","0.086298219117047"
"vavle123124","251570","0.080137496520816"
"vavle123124","242050","0.072630774178706"
"vavle123124","646910","0.068224732606538"
"vavle123124","1568590","0.061419202491059"
"vavle123124","1222680","0.059906384964585"
"vavle123124","1522820","0.0481722041433"
"vavle123124","982270","0.03406289221443"
"vavle123124","2248760","0.031597167654359"
"vavle123124","1274570","0.026740543466201"
